search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types
aerial pole,Córdoba,2026-06-11 16:34:40.426796,ChIJ7wpe-SbfbA0Rw1aEEOjS8U0,Córdoba,"Córdoba, Spain",,,37.8893025,-4.779275300000001,,"locality, political"
aerial dance,Córdoba,2026-06-11 16:34:41.939119,ChIJbVTfMEjfbA0RclCYnQrDSNY,Pole Dance Fitness Córdoba,"Polígono Chinales, parcela 19, nave C, 14007 Córdoba, Spain",5.0,2.0,37.9041899,-4.7695357,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Córdoba,2026-06-11 16:34:41.939134,ChIJrwMtoi8nbQ0Rfz49pv_f3WM,Escuela de Circo y Danza María Hames,"Carr. del Aeropuerto, Km. 3, 14005 Córdoba, Spain",5.0,32.0,37.866898,-4.8177791,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Córdoba,2026-06-11 16:34:43.453641,ChIJbVTfMEjfbA0RclCYnQrDSNY,Pole Dance Fitness Córdoba,"Polígono Chinales, parcela 19, nave C, 14007 Córdoba, Spain",5.0,2.0,37.9041899,-4.7695357,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Córdoba,2026-06-11 16:34:44.848653,ChIJbVTfMEjfbA0RclCYnQrDSNY,Pole Dance Fitness Córdoba,"Polígono Chinales, parcela 19, nave C, 14007 Córdoba, Spain",5.0,2.0,37.9041899,-4.7695357,OPERATIONAL,"establishment, point_of_interest"
pole sport,Córdoba,2026-06-11 16:34:46.387527,ChIJbVTfMEjfbA0RclCYnQrDSNY,Pole Dance Fitness Córdoba,"Polígono Chinales, parcela 19, nave C, 14007 Córdoba, Spain",5.0,2.0,37.9041899,-4.7695357,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Córdoba,2026-06-11 16:34:47.906406,ChIJbVTfMEjfbA0RclCYnQrDSNY,Pole Dance Fitness Córdoba,"Polígono Chinales, parcela 19, nave C, 14007 Córdoba, Spain",5.0,2.0,37.9041899,-4.7695357,OPERATIONAL,"establishment, point_of_interest"
pole dance,Jaén,2026-06-11 16:34:49.454770,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole dance,Jaén,2026-06-11 16:34:49.454789,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Jaén,2026-06-11 16:34:50.885521,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Jaén,2026-06-11 16:34:50.885535,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Jaén,2026-06-11 16:34:52.623933,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Jaén,2026-06-11 16:34:52.623949,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole studio,Jaén,2026-06-11 16:34:54.103422,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole studio,Jaén,2026-06-11 16:34:54.103434,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole academy,Jaén,2026-06-11 16:34:55.514287,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole academy,Jaén,2026-06-11 16:34:55.514302,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole art,Jaén,2026-06-11 16:34:56.984282,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole art,Jaén,2026-06-11 16:34:56.984297,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole school,Jaén,2026-06-11 16:34:58.486687,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole school,Jaén,2026-06-11 16:34:58.486699,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole classes,Jaén,2026-06-11 16:35:00.041572,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole classes,Jaén,2026-06-11 16:35:00.041586,ChIJeVzLldEnbA0RctFBSH3RNqg,Shara Pole Studio,"C. Hernán Cortés, 20, 23710 Bailén, Jaén, Spain",5.0,25.0,38.0974555,-3.7748439,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole classes,Jaén,2026-06-11 16:35:00.041593,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole training,Jaén,2026-06-11 16:35:01.436168,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole training,Jaén,2026-06-11 16:35:01.436181,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
aerial pole,Jaén,2026-06-11 16:35:02.880449,ChIJxwJTyxPXbQ0RAldAi4Us-5w,Jaén,"Jaén, Spain",,,37.779552,-3.7849699,,"locality, political"
aerial dance,Jaén,2026-06-11 16:35:04.431152,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Jaén,2026-06-11 16:35:04.431167,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Jaén,2026-06-11 16:35:05.906811,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Jaén,2026-06-11 16:35:05.906829,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Jaén,2026-06-11 16:35:07.473026,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Jaén,2026-06-11 16:35:07.473042,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole sport,Jaén,2026-06-11 16:35:08.866500,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole sport,Jaén,2026-06-11 16:35:08.866513,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Jaén,2026-06-11 16:35:10.312571,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Jaén,2026-06-11 16:35:10.312587,ChIJKZXSVAHXbQ0RFzHg5McSFiU,POLE DANCE JAEN,"C. Esteban Ramírez Martínez, 2, 23009 Jaén, Spain",5.0,2.0,37.7852023,-3.7890391,OPERATIONAL,"establishment, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049155,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049177,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole dance,Cádiz,2026-06-11 16:35:12.049186,ChIJEw4qsvzTDQ0RX_b0epnO61Y,Global Health,"Av. Andalucía, 19, 11007 Cádiz, Spain",4.7,34.0,36.5232742,-6.286354999999999,OPERATIONAL,"establishment, health, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049194,ChIJ8c8XQ4Y1DA0R68oVxkal0zA,Pole Sport Evolution,"Av. del Trabajo, 25, 11130 Chiclana de la Frontera, Cádiz, Spain",4.7,11.0,36.4269214,-6.147702,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049202,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049211,ChIJP79shgIPYw0RLUxVJJ-oR58,Power Pole Dance,"Av. de la Ventas, 16, 03191 Pilar de la Horadada, Alicante, Spain",5.0,36.0,37.8568193,-0.7908061,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049218,ChIJDQNZqszTDQ0R01TPCWAvCZI,Las Bayaderas,"Av. Portugal, 17, 11008 Cádiz, Spain",4.6,19.0,36.5145517,-6.2802041,OPERATIONAL,"establishment, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049223,ChIJj8g2rzXTDQ0Ru0LEi_f3m4M,Serendipia Academia de Artes Escénicas,"Brunete, 10, 11007 Cádiz, Spain",4.9,63.0,36.5202256,-6.2829353,OPERATIONAL,"establishment, point_of_interest"
pole dance,Cádiz,2026-06-11 16:35:12.049229,ChIJN6w6_izSDQ0RWSthxxdITz0,Featness Gym Cádiz,"local 3-11, P.º Principe de Asturias, 11012 Cádiz, Spain",4.5,207.0,36.5231545,-6.277061499999999,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533392,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533418,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole dance studio,Cádiz,2026-06-11 16:35:13.533428,ChIJk11ADwmvUQ0RuAj4qsoJBuY,Pole Studio Donostia,"C. Pescadores Terranova, 7, 20011 Donostia / San Sebastián, Gipuzkoa, Spain",5.0,21.0,43.3055771,-1.9720841,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533436,ChIJ8c8XQ4Y1DA0R68oVxkal0zA,Pole Sport Evolution,"Av. del Trabajo, 25, 11130 Chiclana de la Frontera, Cádiz, Spain",4.7,11.0,36.4269214,-6.147702,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533444,ChIJBwz5l1ylUQ0R62G0sTxVFjw,STILO POLE DANCE STUDIO,"Pl. Arroka, 2, 20006 Donostia / San Sebastián, Guipúzcoa, Spain",5.0,21.0,43.31404,-1.98387,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533450,ChIJP79shgIPYw0RLUxVJJ-oR58,Power Pole Dance,"Av. de la Ventas, 16, 03191 Pilar de la Horadada, Alicante, Spain",5.0,36.0,37.8568193,-0.7908061,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533458,ChIJj8g2rzXTDQ0Ru0LEi_f3m4M,Serendipia Academia de Artes Escénicas,"Brunete, 10, 11007 Cádiz, Spain",4.9,63.0,36.5202256,-6.2829353,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533466,ChIJEw4qsvzTDQ0RX_b0epnO61Y,Global Health,"Av. Andalucía, 19, 11007 Cádiz, Spain",4.7,34.0,36.5232742,-6.286354999999999,OPERATIONAL,"establishment, health, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533473,ChIJI3axN7-fagwR0MaXnm9uc78,Floridi Pole Dance Studio & Pilates,"C. Jose Ventura, 38611 San Isidro, Santa Cruz de Tenerife, Spain",5.0,10.0,28.0789946,-16.5601762,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533484,ChIJDQNZqszTDQ0R01TPCWAvCZI,Las Bayaderas,"Av. Portugal, 17, 11008 Cádiz, Spain",4.6,19.0,36.5145517,-6.2802041,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Cádiz,2026-06-11 16:35:13.533497,ChIJd5yFzbjTDQ0R6C1caSNh0h8,"El Garaje de Pablo Fornell, Centro de Creación, Danza y Movimiento","Av. San Severiano, 31, local 11B, 11007 Cádiz, Spain",5.0,20.0,36.51804600000001,-6.277565999999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136898,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136908,ChIJEw4qsvzTDQ0RX_b0epnO61Y,Global Health,"Av. Andalucía, 19, 11007 Cádiz, Spain",4.7,34.0,36.5232742,-6.286354999999999,OPERATIONAL,"establishment, health, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136913,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole fitness,Cádiz,2026-06-11 16:35:15.136917,ChIJ8c8XQ4Y1DA0R68oVxkal0zA,Pole Sport Evolution,"Av. del Trabajo, 25, 11130 Chiclana de la Frontera, Cádiz, Spain",4.7,11.0,36.4269214,-6.147702,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136921,ChIJl-umJL9uEg0Rbzkw5Zf8QYQ,Pole Dance Fitness Sevilla,"C. Andrés Bernáldez, 10, 41005 Sevilla, Spain",4.8,55.0,37.3863407,-5.9641405,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136925,ChIJ4eLFQenTDQ0RJZt3wAJrKIM,Elite Force Box - Entrenamiento Funcional y Alta Intensidad.,"C. Cooperativa, 9, 11007 Cádiz, Spain",4.9,57.0,36.5188872,-6.2785527,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136928,ChIJnTAF1lfRDQ0RI-11PGYdIGE,California Fitness,"C. Felipe Abárzuza, 4, 11002 Cádiz, Spain",4.9,59.0,36.5338251,-6.3045469,OPERATIONAL,"establishment, gym, health, physiotherapist, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136932,ChIJB6JSr41vEg0RytdqY3IbRVU,Pole Dance Fitness Jungle,"C. Duque de Rivas, 11, 41005 Sevilla, Spain",5.0,71.0,37.3824831,-5.962991199999999,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Cádiz,2026-06-11 16:35:15.136936,ChIJN6w6_izSDQ0RWSthxxdITz0,Featness Gym Cádiz,"local 3-11, P.º Principe de Asturias, 11012 Cádiz, Spain",4.5,207.0,36.5231545,-6.277061499999999,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole studio,Cádiz,2026-06-11 16:35:16.564885,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole studio,Cádiz,2026-06-11 16:35:16.564917,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole academy,Cádiz,2026-06-11 16:35:18.103957,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole academy,Cádiz,2026-06-11 16:35:18.103976,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
pole academy,Cádiz,2026-06-11 16:35:18.103984,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole art,Cádiz,2026-06-11 16:35:19.522835,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole art,Cádiz,2026-06-11 16:35:19.522847,ChIJsfkUz0HTDQ0R08crxZ_LFgc,Espacio La Kinesfera,"C. Pintor Godoy, 1, 11010 Cádiz, Spain",5.0,22.0,36.5036928,-6.2749558,OPERATIONAL,"establishment, point_of_interest"
pole art,Cádiz,2026-06-11 16:35:19.522851,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole art,Cádiz,2026-06-11 16:35:19.522854,ChIJDQNZqszTDQ0R01TPCWAvCZI,Las Bayaderas,"Av. Portugal, 17, 11008 Cádiz, Spain",4.6,19.0,36.5145517,-6.2802041,OPERATIONAL,"establishment, point_of_interest"
pole school,Cádiz,2026-06-11 16:35:21.058861,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole school,Cádiz,2026-06-11 16:35:21.058873,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole school,Cádiz,2026-06-11 16:35:21.058879,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
pole school,Cádiz,2026-06-11 16:35:21.058883,ChIJ8c8XQ4Y1DA0R68oVxkal0zA,Pole Sport Evolution,"Av. del Trabajo, 25, 11130 Chiclana de la Frontera, Cádiz, Spain",4.7,11.0,36.4269214,-6.147702,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole school,Cádiz,2026-06-11 16:35:21.058887,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest"
pole school,Cádiz,2026-06-11 16:35:21.058900,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest"
pole school,Cádiz,2026-06-11 16:35:21.058905,ChIJj8g2rzXTDQ0Ru0LEi_f3m4M,Serendipia Academia de Artes Escénicas,"Brunete, 10, 11007 Cádiz, Spain",4.9,63.0,36.5202256,-6.2829353,OPERATIONAL,"establishment, point_of_interest"
pole school,Cádiz,2026-06-11 16:35:21.058909,ChIJDQNZqszTDQ0R01TPCWAvCZI,Las Bayaderas,"Av. Portugal, 17, 11008 Cádiz, Spain",4.6,19.0,36.5145517,-6.2802041,OPERATIONAL,"establishment, point_of_interest"
pole classes,Cádiz,2026-06-11 16:35:22.389891,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole classes,Cádiz,2026-06-11 16:35:22.389900,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole classes,Cádiz,2026-06-11 16:35:22.389905,ChIJsfkUz0HTDQ0R08crxZ_LFgc,Espacio La Kinesfera,"C. Pintor Godoy, 1, 11010 Cádiz, Spain",5.0,22.0,36.5036928,-6.2749558,OPERATIONAL,"establishment, point_of_interest"
pole classes,Cádiz,2026-06-11 16:35:22.389908,ChIJEw4qsvzTDQ0RX_b0epnO61Y,Global Health,"Av. Andalucía, 19, 11007 Cádiz, Spain",4.7,34.0,36.5232742,-6.286354999999999,OPERATIONAL,"establishment, health, point_of_interest"
pole training,Cádiz,2026-06-11 16:35:23.808652,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole training,Cádiz,2026-06-11 16:35:23.808664,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole training,Cádiz,2026-06-11 16:35:23.808671,ChIJEw4qsvzTDQ0RX_b0epnO61Y,Global Health,"Av. Andalucía, 19, 11007 Cádiz, Spain",4.7,34.0,36.5232742,-6.286354999999999,OPERATIONAL,"establishment, health, point_of_interest"
aerial pole,Cádiz,2026-06-11 16:35:25.317915,ChIJDyTsJFfSDQ0RADugjP1jBAQ,Cádiz,"Cádiz, Spain",,,36.5210142,-6.2804565,,"locality, political"
aerial dance,Cádiz,2026-06-11 16:35:26.800263,ChIJsfkUz0HTDQ0R08crxZ_LFgc,Espacio La Kinesfera,"C. Pintor Godoy, 1, 11010 Cádiz, Spain",5.0,22.0,36.5036928,-6.2749558,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800276,ChIJm7_yQUU1DA0RiP8Qyrmo0OE,Circadiz,"C. los Aprendices, 3, 11130 Chiclana de la Frontera, Cádiz, Spain",5.0,17.0,36.42559180000001,-6.1512587,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800282,ChIJ21kp1abTDQ0R7HkpcjQkcqg,EQUILIBRIOHM Victoria Montiel,"C. Eslovaquia, Local 2.1, 11011 Cádiz, Spain",5.0,50.0,36.5036649,-6.269086,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800288,ChIJAX8OtlKSlxIRBLBaBbtoHRg,"Fly High Mallorca-pole dance, artes aereas, aerial pilates & more! Palma & Inca","C. dels Foners, 1, Llevant, 07006 Palma, Illes Balears, Spain",4.9,73.0,39.57112,2.6583,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800294,ChIJQ35cgxJsEg0R7LS90pFPdU0,Aerial Dreams,"C. Trastámara, 31, Casco Antiguo, 41001 Sevilla, Spain",4.9,51.0,37.3904188,-6.002205699999999,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800300,ChIJj8g2rzXTDQ0Ru0LEi_f3m4M,Serendipia Academia de Artes Escénicas,"Brunete, 10, 11007 Cádiz, Spain",4.9,63.0,36.5202256,-6.2829353,OPERATIONAL,"establishment, point_of_interest"
