search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types,website,phone,horario,google_maps_url,lat_precisa,lng_precisa
pole fitness studio,Lugo,2026-06-11 16:37:31.883091,ChIJB76pQozOMQ0Rd047XT5U5YM,Gravitty,"Rúa Alcalde Ramiro Rueda, 19, Bajo, 27003 Lugo, Spain",5.0,82.0,43.0188874,-7.5613762,OPERATIONAL,"establishment, point_of_interest",http://www.gravitty.es/,604 00 36 26,"lunes: 10:00–13:00, 16:00–20:00 | martes: 10:00–13:00, 16:00–20:00 | miércoles: 10:00–13:00, 16:00–20:00 | jueves: 10:00–13:00, 16:00–20:00 | viernes: 10:00–13:00, 16:00–20:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=9504095215464173175,43.0188874,
pole dance,Palencia,2026-06-11 16:37:33.245862,ChIJw3v3lUewRw0RgWAJks9NrRA,Bella Luna Dance,"Calle Mayor, 73, BAJO, 34001 Palencia, Spain",4.7,52.0,42.0077121,-4.5320806,OPERATIONAL,"establishment, point_of_interest",https://escueladedanzabellaluna.com/,640 56 95 09,lunes: 16:00–21:00 | martes: 16:09–21:00 | miércoles: 16:00–21:00 | jueves: 16:00–21:00 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=1201702229481447553,42.0077121,
pole dance studio,Palencia,2026-06-11 16:37:34.750986,ChIJw3v3lUewRw0RgWAJks9NrRA,Bella Luna Dance,"Calle Mayor, 73, BAJO, 34001 Palencia, Spain",4.7,52.0,42.0077121,-4.5320806,OPERATIONAL,"establishment, point_of_interest",https://escueladedanzabellaluna.com/,640 56 95 09,lunes: 16:00–21:00 | martes: 16:09–21:00 | miércoles: 16:00–21:00 | jueves: 16:00–21:00 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=1201702229481447553,42.0077121,
pole fitness,Palencia,2026-06-11 16:37:36.123307,ChIJ93GHSzawRw0RBfGGkKrMMFg,Pole Dance,"C. Rizarzuela, 6, 34002 Palencia, Spain",,,42.0073127,-4.5287364,CLOSED_PERMANENTLY,"establishment, point_of_interest",,,,https://maps.google.com/?cid=6354804107161039109,42.0073127,
pole studio,Palencia,2026-06-11 16:37:37.628737,ChIJw3v3lUewRw0RgWAJks9NrRA,Bella Luna Dance,"Calle Mayor, 73, BAJO, 34001 Palencia, Spain",4.7,52.0,42.0077121,-4.5320806,OPERATIONAL,"establishment, point_of_interest",https://escueladedanzabellaluna.com/,640 56 95 09,lunes: 16:00–21:00 | martes: 16:09–21:00 | miércoles: 16:00–21:00 | jueves: 16:00–21:00 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=1201702229481447553,42.0077121,
pole studio,Palencia,2026-06-11 16:37:37.628749,ChIJH5xXiCNRRw0RAA59WpoxczM,Pole Life Studio,"Av. de la Constitución, 17, 47400 Medina del Campo, Valladolid, Spain",5.0,17.0,41.315748,-4.914742599999999,OPERATIONAL,"establishment, point_of_interest",https://polelife.wodbuster.com/?f=1,722 29 37 14,lunes: 11:00–21:00 | martes: 11:00–21:00 | miércoles: 11:00–21:00 | jueves: 11:00–21:00 | viernes: 11:00–21:00 | sábado: 10:30–14:00 | domingo: Cerrado,https://maps.google.com/?cid=3707361457268919808,41.315748,
pole studio,Palencia,2026-06-11 16:37:37.628755,ChIJ3RtD9QltRw0Rpi9TClO0u_g,PUCELA POLE STUDIO. Escuela de pole dance en Valladolid.,"P.º de Zorrilla, 340, 47008 Valladolid, Spain",5.0,14.0,41.6206149,-4.7483688,OPERATIONAL,"establishment, point_of_interest",https://instagram.com/pucelapoledance?igshid=YmMyMTA2M2Y=,646 82 94 18,"lunes: 10:30–12:00, 17:15–21:45 | martes: 17:15–22:00 | miércoles: 11:00–12:30, 17:15–21:15 | jueves: 17:00–21:45 | viernes: 17:15–20:30 | sábado: 10:30–14:00, 17:30–19:30 | domingo: Cerrado",https://maps.google.com/?cid=17923117410799529894,41.6206149,
pole studio,Palencia,2026-06-11 16:37:37.628760,ChIJ0TKcAQyxRw0RFuRdHanolGY,BELLA LUNA PILATES STUDIO,"C. Mancornador, 10, BAJO, 34001 Palencia, Spain",5.0,20.0,42.0064177,-4.5322479,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.instagram.com/bellalunapilatestudio/?hl=es,617 45 22 09,"lunes: 12:00–15:00, 17:00–20:00 | martes: 9:00–14:00, 16:00–20:00 | miércoles: 10:00–15:00, 17:00–19:00 | jueves: 9:00–14:00, 16:00–20:00 | viernes: 12:00–14:00, 17:00–20:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=7391788701461636118,42.0064177,
pole studio,Palencia,2026-06-11 16:37:37.628766,ChIJAQAQ3a4SRw0RoSZ_G62cNq4,Pole Dance Valladolid,"C. de la Democracia, 1, 47011 Valladolid, Spain",4.9,151.0,41.6578467,-4.7205181,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.poledancevalladolid.com/,664 34 04 79,"lunes: 18:00–19:30, 20:00–21:30 | martes: 18:00–19:30, 20:00–21:30 | miércoles: 10:30–12:00, 18:00–19:30, 20:00–21:30 | jueves: 18:00–19:30, 20:00–21:30 | viernes: 10:30–12:00, 18:00–19:30, 20:00–21:30 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=12553393278646429345,41.6578467,
pole studio,Palencia,2026-06-11 16:37:37.628772,ChIJGf26k7SxRw0Rxh4recPCdvs,Danilo estudio de danza,"C. Marqués de Albaida, 9, 34005 Palencia, Spain",5.0,22.0,42.0072774,-4.533314499999999,OPERATIONAL,"establishment, point_of_interest",,625 91 99 09,"lunes: 10:00–11:30, 16:00–22:00 | martes: 16:00–22:00 | miércoles: 11:30–13:00, 16:00–22:00 | jueves: 16:00–22:00 | viernes: 16:30–22:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=18119884295579049670,42.0072774,
pole academy,Palencia,2026-06-11 16:37:39.010282,ChIJ93GHSzawRw0RBfGGkKrMMFg,Pole Dance,"C. Rizarzuela, 6, 34002 Palencia, Spain",,,42.0073127,-4.5287364,CLOSED_PERMANENTLY,"establishment, point_of_interest",,,,https://maps.google.com/?cid=6354804107161039109,42.0073127,
pole art,Palencia,2026-06-11 16:37:40.343714,ChIJ93GHSzawRw0RBfGGkKrMMFg,Pole Dance,"C. Rizarzuela, 6, 34002 Palencia, Spain",,,42.0073127,-4.5287364,CLOSED_PERMANENTLY,"establishment, point_of_interest",,,,https://maps.google.com/?cid=6354804107161039109,42.0073127,
pole school,Palencia,2026-06-11 16:37:41.824975,ChIJ93GHSzawRw0RBfGGkKrMMFg,Pole Dance,"C. Rizarzuela, 6, 34002 Palencia, Spain",,,42.0073127,-4.5287364,CLOSED_PERMANENTLY,"establishment, point_of_interest",,,,https://maps.google.com/?cid=6354804107161039109,42.0073127,
pole classes,Palencia,2026-06-11 16:37:43.194213,ChIJw3v3lUewRw0RgWAJks9NrRA,Bella Luna Dance,"Calle Mayor, 73, BAJO, 34001 Palencia, Spain",4.7,52.0,42.0077121,-4.5320806,OPERATIONAL,"establishment, point_of_interest",https://escueladedanzabellaluna.com/,640 56 95 09,lunes: 16:00–21:00 | martes: 16:09–21:00 | miércoles: 16:00–21:00 | jueves: 16:00–21:00 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=1201702229481447553,42.0077121,
pole training,Palencia,2026-06-11 16:37:44.592958,ChIJ93GHSzawRw0RBfGGkKrMMFg,Pole Dance,"C. Rizarzuela, 6, 34002 Palencia, Spain",,,42.0073127,-4.5287364,CLOSED_PERMANENTLY,"establishment, point_of_interest",,,,https://maps.google.com/?cid=6354804107161039109,42.0073127,
aerial pole,Palencia,2026-06-11 16:37:45.951293,ChIJERqRBcmxRw0R3aB5I3SIuZk,Palencia,"Palencia, Spain",,,42.0096857,-4.5288016,,"locality, political",,,,https://maps.google.com/?cid=11077034790887203037,42.0096857,
aerial dance,Palencia,2026-06-11 16:37:47.525153,ChIJw3v3lUewRw0RgWAJks9NrRA,Bella Luna Dance,"Calle Mayor, 73, BAJO, 34001 Palencia, Spain",4.7,52.0,42.0077121,-4.5320806,OPERATIONAL,"establishment, point_of_interest",https://escueladedanzabellaluna.com/,640 56 95 09,lunes: 16:00–21:00 | martes: 16:09–21:00 | miércoles: 16:00–21:00 | jueves: 16:00–21:00 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=1201702229481447553,42.0077121,
aerial dance,Palencia,2026-06-11 16:37:47.525178,ChIJFb9k8zmwRw0R3H6cXho0Y9Q,ESCUELA DE DANZA SMILE,"Hotel Rey Sancho, C. Ponce de León, s/n, 34005 Palencia, Spain",4.2,36.0,42.0042255,-4.532822299999999,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.smiledanza.com/,979 72 50 49,lunes: 16:00–21:30 | martes: 16:00–21:30 | miércoles: 15:30–21:30 | jueves: 16:00–21:30 | viernes: 16:00–21:30 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=15304133246596185820,42.0042255,
pole and aerial,Palencia,2026-06-11 16:37:49.029236,ChIJAX8OtlKSlxIRBLBaBbtoHRg,"Fly High Mallorca-pole dance, artes aereas, aerial pilates & more! Palma & Inca","C. dels Foners, 1, Llevant, 07006 Palma, Illes Balears, Spain",4.9,73.0,39.57112,2.6583,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.flyhigh-mallorca.es/,693 69 37 10,"lunes: 10:00–13:00, 17:00–20:00 | martes: 17:00–21:15 | miércoles: 10:00–14:00, 17:15–20:00 | jueves: 16:00–21:15 | viernes: 16:00–20:30 | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=1737660183692881924,39.57112,
pole and aerial,Palencia,2026-06-11 16:37:49.029256,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole and aerial,Palencia,2026-06-11 16:37:49.029264,ChIJDVG1Ud3FlxIRdggw4KzDHgk,"Fly High Mallorca-Inca. pole dance, artes aereas, aerial pilates & more!","Carrer de Can Rayó, 8, 07300 Inca, Illes Balears, Spain",5.0,28.0,39.7182578,2.908721,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.flyhigh-mallorca.es/,693 69 37 10,,https://maps.google.com/?cid=657177742905706614,39.7182578,
pole and aerial,Palencia,2026-06-11 16:37:49.029271,ChIJw3v3lUewRw0RgWAJks9NrRA,Bella Luna Dance,"Calle Mayor, 73, BAJO, 34001 Palencia, Spain",4.7,52.0,42.0077121,-4.5320806,OPERATIONAL,"establishment, point_of_interest",https://escueladedanzabellaluna.com/,640 56 95 09,lunes: 16:00–21:00 | martes: 16:09–21:00 | miércoles: 16:00–21:00 | jueves: 16:00–21:00 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=1201702229481447553,42.0077121,
exotic pole,Palencia,2026-06-11 16:37:50.432407,ChIJg76GrvJPTg0Rq_6IRmn04s4,Exotic Coven,"Ramon y Kareaga Kalea, 2, planta baja, 48970 Basauri, Vizcaya, Spain",5.0,21.0,43.22380940000001,-2.8896327,OPERATIONAL,"establishment, point_of_interest",https://instagram.com/exotic_coven,637 39 51 75,lunes: 17:30–21:00 | martes: 10:30–21:00 | miércoles: Cerrado | jueves: 10:30–21:00 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=14907746449541889707,43.22380940000001,
exotic pole,Palencia,2026-06-11 16:37:50.432417,ChIJR5e3YAlJYA0RBnvbn-u3ePE,SAKURA POLE DANCE,"Av. de Blasco Ibáñez, 149, Algirós, 46022 València, Valencia, Spain",5.0,12.0,39.4722054,-0.34027,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.sakurapoledance.com/,679 21 76 02,lunes: 9:00–21:30 | martes: 9:00–21:30 | miércoles: 9:00–21:00 | jueves: 9:00–21:30 | viernes: 9:00–21:00 | sábado: 9:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=17399859382973070086,39.4722054,
exotic pole,Palencia,2026-06-11 16:37:50.432421,ChIJw3v3lUewRw0RgWAJks9NrRA,Bella Luna Dance,"Calle Mayor, 73, BAJO, 34001 Palencia, Spain",4.7,52.0,42.0077121,-4.5320806,OPERATIONAL,"establishment, point_of_interest",https://escueladedanzabellaluna.com/,640 56 95 09,lunes: 16:00–21:00 | martes: 16:09–21:00 | miércoles: 16:00–21:00 | jueves: 16:00–21:00 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=1201702229481447553,42.0077121,
pole sport,Palencia,2026-06-11 16:37:52.005203,ChIJVVWFgzewRw0RaAyM7-brwks,Gimnasio Sparta Sport Center Palencia - Calle Mayor by VivaGym,"C. Mayor Principal, 101, Centro, 34001 La Habana, Palencia, Spain",4.8,697.0,42.0064914,-4.531054999999999,OPERATIONAL,"establishment, gym, health, point_of_interest",https://spartasportcenter.com/palencia-calle-mayor/,,lunes: 6:00–24:00 | martes: 6:00–24:00 | miércoles: 6:00–24:00 | jueves: 6:00–24:00 | viernes: 6:00–24:00 | sábado: 6:00–24:00 | domingo: 6:00–24:00,https://maps.google.com/?cid=5459185075420400744,42.0064914,
pole sport,Palencia,2026-06-11 16:37:52.005239,ChIJVYRL50mwRw0Rj1AVOVOtGNM,Pulsaciones Gym,"C. Romanceros, 1, 34001 Palencia, Spain",4.7,95.0,42.009285,-4.527686500000001,OPERATIONAL,"establishment, gym, health, point_of_interest",,979 00 67 33,lunes: 7:00–23:00 | martes: 7:00–23:00 | miércoles: 7:00–23:00 | jueves: 7:00–23:00 | viernes: 7:00–23:00 | sábado: 10:00–19:00 | domingo: 10:00–14:00,https://maps.google.com/?cid=15211098314395439247,42.009285,
pole sport,Palencia,2026-06-11 16:37:52.005250,ChIJrwZuW0iwRw0RIy8Zx2vJ4U4,Bowling Sport,"Av. de Casado del Alisal, 22, 34001 Palencia, Spain",4.0,378.0,42.0108672,-4.5299371,OPERATIONAL,"bowling_alley, establishment, point_of_interest",http://www.bowlingsport.es/,979 17 06 65,lunes: 8:00–23:30 | martes: 8:00–23:30 | miércoles: 8:00–23:30 | jueves: 8:00–23:30 | viernes: 8:00–3:00 | sábado: 9:00–3:00 | domingo: 16:00–23:30,https://maps.google.com/?cid=5684045669457276707,42.0108672,
pole fitness studio,Palencia,2026-06-11 16:37:53.344176,ChIJH5xXiCNRRw0RAA59WpoxczM,Pole Life Studio,"Av. de la Constitución, 17, 47400 Medina del Campo, Valladolid, Spain",5.0,17.0,41.315748,-4.914742599999999,OPERATIONAL,"establishment, point_of_interest",https://polelife.wodbuster.com/?f=1,722 29 37 14,lunes: 11:00–21:00 | martes: 11:00–21:00 | miércoles: 11:00–21:00 | jueves: 11:00–21:00 | viernes: 11:00–21:00 | sábado: 10:30–14:00 | domingo: Cerrado,https://maps.google.com/?cid=3707361457268919808,41.315748,
pole dance,Segovia,2026-06-11 16:37:54.811112,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole dance studio,Segovia,2026-06-11 16:37:56.266397,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole fitness,Segovia,2026-06-11 16:37:57.683723,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole studio,Segovia,2026-06-11 16:37:59.192405,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole academy,Segovia,2026-06-11 16:38:00.635462,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole art,Segovia,2026-06-11 16:38:02.127747,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole school,Segovia,2026-06-11 16:38:03.527331,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole classes,Segovia,2026-06-11 16:38:04.933189,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole training,Segovia,2026-06-11 16:38:06.399539,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
aerial pole,Segovia,2026-06-11 16:38:07.792146,ChIJ-TIzqeY-QQ0Rt98TvyFyVlQ,Segovia,"Segovia, Spain",,,40.9429032,-4.108806899999999,,"locality, political",,,,https://maps.google.com/?cid=6077170236448300983,40.9429032,
aerial dance,Segovia,2026-06-11 16:38:09.432754,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole and aerial,Segovia,2026-06-11 16:38:10.797068,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
exotic pole,Segovia,2026-06-11 16:38:12.378242,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole sport,Segovia,2026-06-11 16:38:13.878012,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole sport,Segovia,2026-06-11 16:38:13.878027,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole sport,Segovia,2026-06-11 16:38:13.878035,ChIJiWaojq0_QQ0R_Exk_mdtNto,47 Sports Club,"C. San Roque, 3, 40002 Segovia, Spain",4.9,19.0,40.9459524,-4.1237001,OPERATIONAL,"establishment, gym, health, point_of_interest",,722 49 48 42,lunes: 7:00–22:15 | martes: 7:00–22:15 | miércoles: 7:00–22:15 | jueves: 7:00–22:15 | viernes: 7:00–22:15 | sábado: 8:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=15723875442427710716,40.9459524,
pole sport,Segovia,2026-06-11 16:38:13.878043,ChIJ0Y2tPgA_QQ0RIVGesKTTICI,Forum Sport,"C. de Guadarrama, S/N, Km 93.205. Margen Izq, 40006 Segovia, Spain",3.7,215.0,40.9220751,-4.112725999999999,OPERATIONAL,"clothing_store, establishment, point_of_interest, shoe_store, store",https://www.forumsport.com/es-es/?utm_source=gmb&utm_medium=organic&utm_campaign=5434_segovia,921 41 29 01,lunes: 10:00–22:00 | martes: 10:00–22:00 | miércoles: 10:00–22:00 | jueves: 10:00–22:00 | viernes: 10:00–22:00 | sábado: 10:00–22:00 | domingo: Cerrado,https://maps.google.com/?cid=2459198100835553569,40.9220751,
pole sport,Segovia,2026-06-11 16:38:13.878050,ChIJl889QBo_QQ0Rcc3-ogP3op0,Forus,"Carretera a Palazuelos de Eresma, Km 2, 40004 Segovia, Spain",4.1,674.0,40.9403236,-4.1015428,OPERATIONAL,"establishment, gym, health, point_of_interest",https://segovia.forus.es/,921 44 46 07,lunes: 8:00–22:30 | martes: 8:00–22:30 | miércoles: 8:00–22:30 | jueves: 8:00–22:30 | viernes: 8:00–22:30 | sábado: 9:00–20:00 | domingo: 9:00–15:00,https://maps.google.com/?cid=11358912805173382513,40.9403236,
pole fitness studio,Segovia,2026-06-11 16:38:15.267231,ChIJ64BM5yo_QQ0R2u18Y9OMv38,Pole Dance Academia Absolem Segovia,"C. Cándido López, 4, 40004 Segovia, Spain",5.0,25.0,40.9456221,-4.1040962,OPERATIONAL,"establishment, point_of_interest",https://www.absolempole.com/,643 63 59 39,"lunes: 18:00–20:00 | martes: 10:30–11:30, 20:00–21:00 | miércoles: 10:30–11:30, 19:00–20:00 | jueves: 19:00–21:00 | viernes: 10:30–11:30 | sábado: 10:30–11:30 | domingo: Cerrado",https://maps.google.com/?cid=9205231002903703002,40.9456221,
pole dance,Soria,2026-06-11 16:38:16.791979,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole dance,Soria,2026-06-11 16:38:16.792017,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
